Postcode,Latitude,Longitude,Ward
EH16 5BN,55.940556,-3.175731,Southside / Newington
EH16 5BP,55.940434,-3.176734,Southside / Newington
EH16 5BQ,55.941793,-3.17186,Southside / Newington
EH16 5BR,55.939938,-3.176047,Southside / Newington
EH16 5BS,55.938654,-3.174489,Southside / Newington
EH16 5BT,55.938793,-3.164133,Southside / Newington
EH16 5BU,55.927914,-3.155662,Southside / Newington
EH16 5BW,55.940575,-3.176114,Southside / Newington
EH16 5BX,55.927919,-3.155645,Southside / Newington
EH16 5BY,55.934485,-3.16735,Southside / Newington
EH16 5BZ,55.934492,-3.166677,Southside / Newington
EH16 5DA,55.935092,-3.166361,Southside / Newington
EH16 5DB,55.934538,-3.165558,Southside / Newington
EH16 5DD,55.934972,-3.165251,Southside / Newington
EH16 5DE,55.935352,-3.165039,Southside / Newington
EH16 5DF,55.935677,-3.163912,Southside / Newington
EH16 5DG,55.935262,-3.162588,Southside / Newington
EH16 5DH,55.935545,-3.161667,Southside / Newington
EH16 5DJ,55.93526,-3.16145,Southside / Newington
EH16 5DL,55.934897,-3.16272,Southside / Newington
EH16 5DN,55.934566,-3.163526,Southside / Newington
EH16 5DP,55.933954,-3.165605,Southside / Newington
EH16 5DQ,55.93588,-3.16339,Southside / Newington
EH16 5DR,55.934162,-3.166427,Southside / Newington
EH16 5DS,55.933634,-3.166139,Southside / Newington
EH16 5DT,55.933103,-3.166252,Southside / Newington
EH16 5DU,55.933404,-3.166709,Southside / Newington
EH16 5DW,55.934115,-3.164665,Southside / Newington
EH16 5DX,55.933697,-3.167102,Southside / Newington
EH16 5DY,55.937246,-3.169002,Southside / Newington
EH16 5DZ,55.940786,-3.170933,Southside / Newington
EH16 5EA,55.932692,-3.164126,Southside / Newington
EH16 5EB,55.93323,-3.164656,Southside / Newington
EH16 5ED,55.933729,-3.164622,Southside / Newington
EH16 5EE,55.934036,-3.162614,Southside / Newington
EH16 5EF,55.933388,-3.163619,Southside / Newington
EH16 5EG,55.933846,-3.161808,Southside / Newington
EH16 5EH,55.93334,-3.160594,Southside / Newington
EH16 5EJ,55.933492,-3.162133,Southside / Newington
EH16 5EL,55.93281,-3.163057,Southside / Newington
EH16 5EN,55.931533,-3.162219,Southside / Newington
EH16 5EP,55.932021,-3.161913,Southside / Newington
EH16 5EQ,55.933663,-3.160218,Southside / Newington
EH16 5ER,55.932703,-3.161053,Southside / Newington
EH16 5ES,55.931901,-3.160341,Southside / Newington
EH16 5ET,55.932509,-3.159687,Southside / Newington
EH16 5EU,55.932863,-3.158819,Southside / Newington
EH16 5EW,55.931611,-3.161485,Southside / Newington
EH16 5EX,55.933439,-3.159219,Southside / Newington
EH16 5EY,55.932062,-3.157497,Southside / Newington
EH16 5EZ,55.931833,-3.157042,Southside / Newington
EH16 5FA,55.928214,-3.162057,Southside / Newington
EH16 5FB,55.939132,-3.171044,Southside / Newington
EH16 5FD,55.937813,-3.172717,Southside / Newington
EH16 5FE,55.930883,-3.166746,Southside / Newington
EH16 5FF,55.930107,-3.173669,Southside / Newington
EH16 5GA,55.933149,-3.167069,Southside / Newington
EH16 5GD,55.922195,-3.156212,Liberton / Gilmerton
EH16 5GE,55.922421,-3.156026,Liberton / Gilmerton
EH16 5GS,55.927822,-3.161677,Southside / Newington
EH16 5GT,55.930688,-3.156961,Southside / Newington
EH16 5GU,55.927919,-3.155645,Southside / Newington
EH16 5GW,55.927914,-3.155662,Southside / Newington
EH16 5GX,55.927919,-3.155645,Southside / Newington
EH16 5GY,55.927919,-3.155645,Southside / Newington
EH16 5GZ,55.927919,-3.155661,Southside / Newington
EH16 5HA,55.932156,-3.156107,Southside / Newington
EH16 5HB,55.931806,-3.159427,Southside / Newington
EH16 5HD,55.933794,-3.16536,Southside / Newington
EH16 5HE,55.927914,-3.155662,Southside / Newington
EH16 5HF,55.921766,-3.164999,Southside / Newington
EH16 5HG,55.934805,-3.168688,Southside / Newington
EH16 5HH,55.935142,-3.167643,Southside / Newington
EH16 5HJ,55.935945,-3.166913,Southside / Newington
EH16 5HL,55.936214,-3.167898,Southside / Newington
EH16 5HN,55.936218,-3.168924,Southside / Newington
EH16 5HP,55.937076,-3.16898,Southside / Newington
EH16 5HQ,55.934814,-3.167792,Southside / Newington
EH16 5HR,55.93677,-3.168059,Southside / Newington
EH16 5HS,55.93663,-3.166646,Southside / Newington
EH16 5HT,55.936138,-3.165478,Southside / Newington
EH16 5HU,55.936794,-3.16457,Southside / Newington
EH16 5HW,55.936398,-3.169408,Southside / Newington
EH16 5HX,55.936449,-3.161567,Southside / Newington
EH16 5HY,55.936225,-3.162039,Southside / Newington
EH16 5HZ,55.935758,-3.162025,Southside / Newington
EH16 5JA,55.935236,-3.160635,Southside / Newington
EH16 5JB,55.934186,-3.159097,Southside / Newington
EH16 5JD,55.934398,-3.158543,Southside / Newington
EH16 5JE,55.933409,-3.157058,Southside / Newington
EH16 5JF,55.933354,-3.157743,Southside / Newington
EH16 5JG,55.933822,-3.159614,Southside / Newington
EH16 5JH,55.934354,-3.160334,Southside / Newington
EH16 5JJ,55.933619,-3.156343,Southside / Newington
EH16 5JL,55.934289,-3.155754,Southside / Newington
EH16 5JN,55.934211,-3.157401,Southside / Newington
EH16 5JP,55.933112,-3.155735,Southside / Newington
EH16 5JQ,55.934919,-3.16136,Southside / Newington
EH16 5JR,55.932915,-3.165205,Southside / Newington
EH16 5JS,55.93248,-3.16468,Southside / Newington
EH16 5JT,55.932022,-3.16414,Southside / Newington
EH16 5JU,55.931413,-3.163432,Southside / Newington
EH16 5JW,55.933152,-3.154408,Southside / Newington
EH16 5JX,55.930702,-3.162658,Southside / Newington
EH16 5JY,55.930845,-3.161766,Southside / Newington
EH16 5JZ,55.930278,-3.160901,Southside / Newington
EH16 5LA,55.930167,-3.161282,Southside / Newington
EH16 5LB,55.929805,-3.161479,Southside / Newington
EH16 5LD,55.929662,-3.160498,Southside / Newington
EH16 5LE,55.929854,-3.160104,Southside / Newington
EH16 5LF,55.930832,-3.160309,Southside / Newington
EH16 5LG,55.930586,-3.15971,Southside / Newington
EH16 5LH,55.929616,-3.159681,Southside / Newington
EH16 5LJ,55.930761,-3.158306,Southside / Newington
EH16 5LL,55.93187,-3.155042,Southside / Newington
EH16 5LN,55.931613,-3.156523,Southside / Newington
EH16 5LP,55.932457,-3.15322,Southside / Newington
EH16 5LQ,55.930157,-3.159425,Southside / Newington
EH16 5LR,55.93239,-3.150367,Southside / Newington
EH16 5LS,55.931323,-3.15493,Southside / Newington
EH16 5LT,55.931675,-3.147065,Portobello / Craigmillar
EH16 5LU,55.930015,-3.161165,Southside / Newington
EH16 5LW,55.932145,-3.155354,Southside / Newington
EH16 5LX,55.927919,-3.155645,Southside / Newington
EH16 5LY,55.927914,-3.155662,Southside / Newington
EH16 5LZ,55.930564,-3.171473,Southside / Newington
EH16 5NA,55.930032,-3.17357,Southside / Newington
EH16 5NB,55.930205,-3.174247,Southside / Newington
EH16 5ND,55.930352,-3.172107,Southside / Newington
EH16 5NE,55.930021,-3.171009,Southside / Newington
EH16 5NF,55.929646,-3.171686,Southside / Newington
EH16 5NG,55.929455,-3.17288,Southside / Newington
EH16 5NH,55.92879,-3.173757,Southside / Newington
EH16 5NJ,55.927969,-3.174116,Southside / Newington
EH16 5NL,55.92758,-3.172536,Southside / Newington
EH16 5NN,55.926576,-3.172345,Southside / Newington
EH16 5NP,55.927578,-3.171767,Southside / Newington
EH16 5NQ,55.929303,-3.174636,Southside / Newington
EH16 5NR,55.928581,-3.172118,Southside / Newington
EH16 5NS,55.928324,-3.170351,Southside / Newington
EH16 5NT,55.928169,-3.171065,Southside / Newington
EH16 5NU,55.926896,-3.168898,Southside / Newington
EH16 5NW,55.926388,-3.171251,Southside / Newington
EH16 5NX,55.926784,-3.170271,Southside / Newington
EH16 5NY,55.927474,-3.169475,Southside / Newington
EH16 5NZ,55.927665,-3.169257,Southside / Newington
EH16 5PA,55.928038,-3.164963,Southside / Newington
EH16 5PB,55.926662,-3.164138,Southside / Newington
EH16 5PD,55.927364,-3.167297,Southside / Newington
EH16 5PE,55.928607,-3.168485,Southside / Newington
EH16 5PF,55.930226,-3.170231,Southside / Newington
EH16 5PG,55.93096,-3.170926,Southside / Newington
EH16 5PH,55.929705,-3.16868,Southside / Newington
EH16 5PJ,55.929702,-3.168566,Southside / Newington
EH16 5PL,55.929648,-3.165812,Southside / Newington
EH16 5PN,55.927994,-3.166754,Southside / Newington
EH16 5PP,55.929768,-3.167368,Southside / Newington
EH16 5PQ,55.931143,-3.169202,Southside / Newington
EH16 5PR,55.929768,-3.167368,Southside / Newington
EH16 5PS,55.928459,-3.169314,Southside / Newington
EH16 5PT,55.927226,-3.168172,Southside / Newington
EH16 5PU,55.926622,-3.167465,Southside / Newington
EH16 5PW,55.929795,-3.167289,Southside / Newington
EH16 5PX,55.925273,-3.168497,Southside / Newington
EH16 5PY,55.924629,-3.170575,Southside / Newington
EH16 5PZ,55.925276,-3.170113,Southside / Newington
EH16 5QA,55.925793,-3.171505,Southside / Newington
EH16 5QB,55.926316,-3.169794,Southside / Newington
EH16 5QD,55.926041,-3.169064,Southside / Newington
EH16 5QE,55.926692,-3.16862,Southside / Newington
EH16 5QF,55.925013,-3.163688,Southside / Newington
EH16 5QG,55.925013,-3.163688,Southside / Newington
EH16 5QH,55.925344,-3.167619,Southside / Newington
EH16 5QJ,55.924426,-3.16972,Southside / Newington
EH16 5QL,55.9243,-3.167892,Southside / Newington
EH16 5QN,55.923568,-3.169246,Southside / Newington
EH16 5QP,55.922379,-3.168618,Southside / Newington
EH16 5QQ,55.922184,-3.168308,Southside / Newington
EH16 5QR,55.92198,-3.168046,Southside / Newington
EH16 5QS,55.9238,-3.16658,Southside / Newington
EH16 5QT,55.922823,-3.166327,Southside / Newington
EH16 5QU,55.921206,-3.159637,Liberton / Gilmerton
EH16 5QW,55.92304,-3.168078,Southside / Newington
EH16 5QX,55.92189,-3.160442,Liberton / Gilmerton
EH16 5QY,55.921834,-3.159672,Liberton / Gilmerton
EH16 5QZ,55.922886,-3.158711,Liberton / Gilmerton
EH16 5RA,55.92328,-3.156899,Liberton / Gilmerton
EH16 5RB,55.923612,-3.155004,Liberton / Gilmerton
EH16 5RD,55.92394,-3.153558,Liberton / Gilmerton
EH16 5RE,55.924798,-3.153183,Liberton / Gilmerton
EH16 5RF,55.924113,-3.152427,Liberton / Gilmerton
EH16 5RG,55.92345,-3.152247,Liberton / Gilmerton
EH16 5RH,55.923469,-3.151159,Liberton / Gilmerton
EH16 5RJ,55.922644,-3.152847,Liberton / Gilmerton
EH16 5RL,55.922031,-3.154045,Liberton / Gilmerton
EH16 5RN,55.921064,-3.155601,Liberton / Gilmerton
EH16 5RP,55.922107,-3.155536,Liberton / Gilmerton
EH16 5RQ,55.923673,-3.151453,Liberton / Gilmerton
EH16 5RR,55.922896,-3.153783,Liberton / Gilmerton
EH16 5RS,55.922855,-3.155735,Liberton / Gilmerton
EH16 5RT,55.922455,-3.156698,Liberton / Gilmerton
EH16 5RU,55.922371,-3.158425,Liberton / Gilmerton
EH16 5RW,55.921653,-3.156066,Liberton / Gilmerton
EH16 5RX,55.921025,-3.158784,Liberton / Gilmerton
EH16 5RY,55.922004,-3.15739,Liberton / Gilmerton
EH16 5RZ,55.921133,-3.156867,Liberton / Gilmerton
EH16 5SA,55.918761,-3.153036,Liberton / Gilmerton
EH16 5SB,55.927919,-3.155645,Southside / Newington
EH16 5SD,55.918761,-3.153036,Liberton / Gilmerton
EH16 5SE,55.918955,-3.153394,Liberton / Gilmerton
EH16 5SF,55.919676,-3.153127,Liberton / Gilmerton
EH16 5SG,55.919222,-3.154618,Liberton / Gilmerton
EH16 5SH,55.920666,-3.152068,Liberton / Gilmerton
EH16 5SJ,55.92053,-3.149232,Liberton / Gilmerton
EH16 5SL,55.920925,-3.150252,Liberton / Gilmerton
EH16 5SN,55.920927,-3.149116,Liberton / Gilmerton
EH16 5SP,55.92091,-3.146556,Liberton / Gilmerton
EH16 5SQ,55.919778,-3.154746,Liberton / Gilmerton
EH16 5SR,55.927919,-3.155661,Southside / Newington
EH16 5SS,55.921148,-3.147522,Liberton / Gilmerton
EH16 5ST,55.921339,-3.148248,Liberton / Gilmerton
EH16 5SU,55.921627,-3.150145,Liberton / Gilmerton
EH16 5SW,55.919789,-3.149275,Liberton / Gilmerton
EH16 5SX,55.922034,-3.148892,Liberton / Gilmerton
EH16 5SY,55.922704,-3.150289,Liberton / Gilmerton
EH16 5SZ,55.922825,-3.151748,Liberton / Gilmerton
EH16 5TA,55.922458,-3.151577,Liberton / Gilmerton
EH16 5TB,55.921613,-3.150704,Liberton / Gilmerton
EH16 5TD,55.920897,-3.152331,Liberton / Gilmerton
EH16 5TE,55.920264,-3.153657,Liberton / Gilmerton
EH16 5TF,55.920186,-3.15431,Liberton / Gilmerton
EH16 5TG,55.920012,-3.151857,Liberton / Gilmerton
EH16 5TH,55.919979,-3.157297,Liberton / Gilmerton
EH16 5TJ,55.919583,-3.156373,Liberton / Gilmerton
EH16 5TL,55.92013,-3.156501,Liberton / Gilmerton
EH16 5TN,55.920469,-3.156767,Liberton / Gilmerton
EH16 5TP,55.920308,-3.158634,Liberton / Gilmerton
EH16 5TQ,55.921155,-3.154483,Liberton / Gilmerton
EH16 5TR,55.920565,-3.155106,Liberton / Gilmerton
EH16 5TS,55.920276,-3.155257,Liberton / Gilmerton
EH16 5TT,55.918904,-3.155024,Liberton / Gilmerton
EH16 5TU,55.921283,-3.153287,Liberton / Gilmerton
EH16 5TW,55.920721,-3.157623,Liberton / Gilmerton
EH16 5TX,55.923655,-3.163839,Southside / Newington
EH16 5TY,55.925106,-3.166267,Southside / Newington
EH16 5TZ,55.924258,-3.164674,Southside / Newington
EH16 5UA,55.927919,-3.155661,Southside / Newington
EH16 5UB,55.922663,-3.164274,Southside / Newington
EH16 5UD,55.923332,-3.163782,Southside / Newington
EH16 5UE,55.924509,-3.161913,Southside / Newington
EH16 5UF,55.9255,-3.15631,Southside / Newington
EH16 5UG,55.927914,-3.155662,Southside / Newington
EH16 5UH,55.919433,-3.149408,Liberton / Gilmerton
EH16 5UJ,55.919404,-3.148144,Liberton / Gilmerton
EH16 5UL,55.919676,-3.1498,Liberton / Gilmerton
EH16 5UN,55.923363,-3.165239,Southside / Newington
EH16 5UQ,55.919442,-3.149408,Liberton / Gilmerton
EH16 5UR,55.917205,-3.153166,Liberton / Gilmerton
EH16 5US,55.927914,-3.155662,Southside / Newington
EH16 5UT,55.936557,-3.157247,Southside / Newington
EH16 5UU,55.932175,-3.151209,Southside / Newington
EH16 5UW,55.921917,-3.163243,Southside / Newington
EH16 5UX,55.932593,-3.148821,Portobello / Craigmillar
EH16 5UY,55.934133,-3.147892,Portobello / Craigmillar
EH16 5WJ,55.927914,-3.155662,Southside / Newington
EH16 5WL,55.927914,-3.155662,Southside / Newington
EH16 5WN,55.927919,-3.155645,Southside / Newington
EH16 5WQ,55.927919,-3.155645,Southside / Newington
EH16 5WT,55.927919,-3.155645,Southside / Newington
EH16 5WU,55.927919,-3.155645,Southside / Newington
EH16 5WW,55.927919,-3.155645,Southside / Newington
EH16 5XA,55.927914,-3.155662,Southside / Newington
EH16 5XB,55.927919,-3.155645,Southside / Newington
EH16 5XD,55.927914,-3.155662,Southside / Newington
EH16 5XE,55.927919,-3.155645,Southside / Newington
EH16 5XF,55.927919,-3.155645,Southside / Newington
EH16 5XG,55.929227,-3.163766,Southside / Newington
EH16 5XJ,55.941481,-3.173436,Southside / Newington
EH16 5XL,55.94212,-3.174224,Southside / Newington
EH16 5XN,55.941749,-3.172708,Southside / Newington
EH16 5XP,55.941953,-3.174795,Southside / Newington
EH16 5XQ,55.927919,-3.155661,Southside / Newington
EH16 5XR,55.941469,-3.1747,Southside / Newington
EH16 5XS,55.941478,-3.174701,Southside / Newington
EH16 5XT,55.927919,-3.155645,Southside / Newington
EH16 5XU,55.927919,-3.155645,Southside / Newington
EH16 5XW,55.941587,-3.175553,Southside / Newington
EH16 5XX,55.918927,-3.151601,Liberton / Gilmerton
EH16 5XY,55.918333,-3.152639,Liberton / Gilmerton
EH16 5XZ,55.927914,-3.155662,Southside / Newington
EH16 5YA,55.927919,-3.155645,Southside / Newington
EH16 5YD,55.927919,-3.155645,Southside / Newington
EH16 5YE,55.928991,-3.163055,Southside / Newington
EH16 5YG,55.927919,-3.155645,Southside / Newington
EH16 5YH,55.929537,-3.161311,Southside / Newington
EH16 5YN,55.930018,-3.161853,Southside / Newington
EH16 5YP,55.927919,-3.155645,Southside / Newington
EH16 5YZ,55.927919,-3.155645,Southside / Newington
EH16 5ZB,55.928991,-3.163055,Southside / Newington
EH16 5ZD,55.927919,-3.155661,Southside / Newington
EH16 5ZE,55.929528,-3.161311,Southside / Newington
EH16 5ZF,55.927919,-3.155661,Southside / Newington
EH16 5ZG,55.929537,-3.161311,Southside / Newington
EH16 5ZH,55.927919,-3.155645,Southside / Newington
EH16 5ZJ,55.927919,-3.155645,Southside / Newington
EH16 5ZL,55.927919,-3.155645,Southside / Newington
EH16 5ZN,55.927919,-3.155645,Southside / Newington
EH16 5ZP,55.929528,-3.161311,Southside / Newington
EH16 5ZQ,55.927919,-3.155645,Southside / Newington
EH16 5ZR,55.927919,-3.155661,Southside / Newington
EH16 5ZS,55.929805,-3.161479,Southside / Newington
EH16 5ZT,55.927919,-3.155661,Southside / Newington
EH16 5ZU,55.927914,-3.155662,Southside / Newington
EH16 5ZW,55.918342,-3.152639,Liberton / Gilmerton
EH16 5ZX,55.927919,-3.155645,Southside / Newington
EH16 5ZY,55.927919,-3.155645,Southside / Newington
EH16 6AA,55.919902,-3.167728,Liberton / Gilmerton
EH16 6AB,55.911263,-3.152477,Liberton / Gilmerton
EH16 6AD,55.919318,-3.169262,Liberton / Gilmerton
EH16 6AE,55.91776,-3.16912,Liberton / Gilmerton
EH16 6AF,55.917263,-3.168016,Liberton / Gilmerton
EH16 6AG,55.917522,-3.16724,Liberton / Gilmerton
EH16 6AH,55.92105,-3.167059,Southside / Newington
EH16 6AJ,55.920536,-3.167251,Southside / Newington
EH16 6AL,55.917181,-3.168109,Liberton / Gilmerton
EH16 6AN,55.911698,-3.153018,Liberton / Gilmerton
EH16 6AP,55.918065,-3.155383,Liberton / Gilmerton
EH16 6AQ,55.918819,-3.166911,Liberton / Gilmerton
EH16 6AR,55.917577,-3.156569,Liberton / Gilmerton
EH16 6AS,55.917444,-3.157862,Liberton / Gilmerton
EH16 6AT,55.917905,-3.158099,Liberton / Gilmerton
EH16 6AU,55.918922,-3.157825,Liberton / Gilmerton
EH16 6AW,55.909591,-3.155403,Liberton / Gilmerton
EH16 6AX,55.91895,-3.158754,Liberton / Gilmerton
EH16 6AY,55.918303,-3.158719,Liberton / Gilmerton
EH16 6AZ,55.91794,-3.159076,Liberton / Gilmerton
EH16 6BA,55.917319,-3.160209,Liberton / Gilmerton
EH16 6BB,55.917517,-3.161111,Liberton / Gilmerton
EH16 6BD,55.91803,-3.160967,Liberton / Gilmerton
EH16 6BE,55.918302,-3.159791,Liberton / Gilmerton
EH16 6BG,55.918766,-3.160077,Liberton / Gilmerton
EH16 6BH,55.919491,-3.159442,Liberton / Gilmerton
EH16 6BJ,55.918915,-3.163393,Liberton / Gilmerton
EH16 6BL,55.91885,-3.161663,Liberton / Gilmerton
EH16 6BN,55.916755,-3.153232,Liberton / Gilmerton
EH16 6BP,55.916182,-3.156815,Liberton / Gilmerton
EH16 6BQ,55.919004,-3.1597,Liberton / Gilmerton
EH16 6BR,55.916705,-3.155663,Liberton / Gilmerton
EH16 6BS,55.917222,-3.155198,Liberton / Gilmerton
EH16 6BT,55.917028,-3.156681,Liberton / Gilmerton
EH16 6BU,55.916706,-3.157535,Liberton / Gilmerton
EH16 6BW,55.916213,-3.15552,Liberton / Gilmerton
EH16 6BX,55.916418,-3.157606,Liberton / Gilmerton
EH16 6BY,55.915744,-3.156642,Liberton / Gilmerton
EH16 6BZ,55.915886,-3.157287,Liberton / Gilmerton
EH16 6DA,55.915538,-3.159452,Liberton / Gilmerton
EH16 6DB,55.914995,-3.158876,Liberton / Gilmerton
EH16 6DD,55.915585,-3.16107,Liberton / Gilmerton
EH16 6DE,55.915844,-3.161237,Liberton / Gilmerton
EH16 6DF,55.916065,-3.160668,Liberton / Gilmerton
EH16 6DG,55.916147,-3.158718,Liberton / Gilmerton
EH16 6DH,55.916493,-3.162041,Liberton / Gilmerton
EH16 6DJ,55.91679,-3.161938,Liberton / Gilmerton
EH16 6DL,55.916806,-3.16029,Liberton / Gilmerton
EH16 6DN,55.917017,-3.161704,Liberton / Gilmerton
EH16 6DP,55.907454,-3.15526,Liberton / Gilmerton
EH16 6DQ,55.916292,-3.159491,Liberton / Gilmerton
EH16 6DR,55.917225,-3.15771,Liberton / Gilmerton
EH16 6DS,55.917251,-3.155951,Liberton / Gilmerton
EH16 6DT,55.917756,-3.155742,Liberton / Gilmerton
EH16 6DU,55.917722,-3.155006,Liberton / Gilmerton
EH16 6DW,55.916842,-3.159283,Liberton / Gilmerton
EH16 6DX,55.915689,-3.155314,Liberton / Gilmerton
EH16 6DY,55.915453,-3.15601,Liberton / Gilmerton
EH16 6DZ,55.909822,-3.166625,Liberton / Gilmerton
EH16 6EA,55.908102,-3.161822,Liberton / Gilmerton
EH16 6EB,55.908242,-3.16133,Liberton / Gilmerton
EH16 6ED,55.907292,-3.161062,Liberton / Gilmerton
EH16 6EE,55.907403,-3.159785,Liberton / Gilmerton
EH16 6EF,55.907846,-3.160374,Liberton / Gilmerton
EH16 6EG,55.908597,-3.160861,Liberton / Gilmerton
EH16 6EH,55.907959,-3.15937,Liberton / Gilmerton
EH16 6EJ,55.908236,-3.158098,Liberton / Gilmerton
EH16 6EL,55.908687,-3.158864,Liberton / Gilmerton
EH16 6EN,55.907788,-3.157061,Liberton / Gilmerton
EH16 6EP,55.906898,-3.15993,Liberton / Gilmerton
EH16 6EQ,55.908384,-3.159575,Liberton / Gilmerton
EH16 6ER,55.906683,-3.160772,Liberton / Gilmerton
EH16 6ES,55.906446,-3.161164,Liberton / Gilmerton
EH16 6ET,55.906292,-3.159432,Liberton / Gilmerton
EH16 6EU,55.90689,-3.157962,Liberton / Gilmerton
EH16 6EW,55.907574,-3.158719,Liberton / Gilmerton
EH16 6EX,55.906181,-3.158821,Liberton / Gilmerton
EH16 6EY,55.905241,-3.160313,Liberton / Gilmerton
EH16 6EZ,55.90426,-3.159531,Liberton / Gilmerton
EH16 6FA,55.906597,-3.155634,Liberton / Gilmerton
EH16 6FB,55.906159,-3.154934,Liberton / Gilmerton
EH16 6FD,55.905586,-3.154196,Liberton / Gilmerton
EH16 6FE,55.904432,-3.15605,Liberton / Gilmerton
EH16 6FF,55.909564,-3.149675,Liberton / Gilmerton
EH16 6FG,55.905841,-3.155756,Liberton / Gilmerton
EH16 6FH,55.905922,-3.15667,Liberton / Gilmerton
EH16 6FJ,55.906575,-3.154098,Liberton / Gilmerton
EH16 6FL,55.909085,-3.165723,Liberton / Gilmerton
EH16 6FN,55.908561,-3.166075,Liberton / Gilmerton
EH16 6FP,55.907593,-3.164846,Liberton / Gilmerton
EH16 6FQ,55.907835,-3.165797,Liberton / Gilmerton
EH16 6FR,55.906947,-3.165658,Liberton / Gilmerton
EH16 6FS,55.907742,-3.16717,Liberton / Gilmerton
EH16 6FT,55.9064,-3.165578,Liberton / Gilmerton
EH16 6FU,55.9064,-3.165578,Liberton / Gilmerton
EH16 6GA,55.908332,-3.151735,Liberton / Gilmerton
EH16 6GB,55.907155,-3.151748,Liberton / Gilmerton
